symbol,frequency,open,high,low,close,volume,amount,pre_close,position,bob,eob
SHSE.000985,1d,4264.036,4375.972,4253.511,4257.059,56466147072,674590175232.0,4277.761,0,2015-01-09 00:00:00+08:00,2015-01-09 00:00:00+08:00
SHSE.000852,1d,6148.109,6214.288,6128.012,6128.012,7326784000,90795663360.0,6164.111,0,2015-01-09 00:00:00+08:00,2015-01-09 00:00:00+08:00
SHSE.000905,1d,5424.501,5497.689,5409.058,5409.058,9064080896,105390252032.0,5444.037,0,2015-01-09 00:00:00+08:00,2015-01-09 00:00:00+08:00
SZSE.399303,1d,5562.435,5612.302,5540.171,5540.171,8569634560,93972221952.0,5576.299,0,2015-01-09 00:00:00+08:00,2015-01-09 00:00:00+08:00
SHSE.000985,1d,4238.436,4254.431,4167.461,4209.383,45505353472,547138437120.0,4257.059,0,2015-01-12 00:00:00+08:00,2015-01-12 00:00:00+08:00
SHSE.000905,1d,5386.584,5386.584,5303.732,5332.221,7802642944,89363509248.0,5409.058,0,2015-01-12 00:00:00+08:00,2015-01-12 00:00:00+08:00
SZSE.399303,1d,5513.225,5513.225,5437.806,5462.667,7681785600,82039197696.0,5540.171,0,2015-01-12 00:00:00+08:00,2015-01-12 00:00:00+08:00
SHSE.000300,1d,3531.515,3560.527,3461.322,3513.576,26796566016,331261276160.0,3546.723,0,2015-01-12 00:00:00+08:00,2015-01-12 00:00:00+08:00
SHSE.000852,1d,6098.815,6102.437,6033.711,6062.283,6608878848,79555874816.0,6128.012,0,2015-01-12 00:00:00+08:00,2015-01-12 00:00:00+08:00
SHSE.000905,1d,5333.968,5407.629,5333.968,5405.091,6869376512,84711071744.0,5332.221,0,2015-01-13 00:00:00+08:00,2015-01-13 00:00:00+08:00
SZSE.399303,1d,5458.67,5548.036,5458.588,5547.877,6761540608,81040343040.0,5462.667,0,2015-01-13 00:00:00+08:00,2015-01-13 00:00:00+08:00
SHSE.000852,1d,6059.381,6167.353,6058.596,6167.117,6071431424,80323190784.0,6062.283,0,2015-01-13 00:00:00+08:00,2015-01-13 00:00:00+08:00
SHSE.000300,1d,3506.451,3550.158,3494.768,3514.04,18605808128,245103992832.0,3513.576,0,2015-01-13 00:00:00+08:00,2015-01-13 00:00:00+08:00
SHSE.000985,1d,4204.236,4252.942,4202.853,4236.69,34975360000,451407032320.0,4209.383,0,2015-01-13 00:00:00+08:00,2015-01-13 00:00:00+08:00
SHSE.000985,1d,4242.146,4260.34,4191.827,4220.656,35525578496,435312742400.0,4236.69,0,2015-01-14 00:00:00+08:00,2015-01-14 00:00:00+08:00
SZSE.399303,1d,5545.399,5549.867,5506.475,5528.087,6665686784,78538539008.0,5547.877,0,2015-01-14 00:00:00+08:00,2015-01-14 00:00:00+08:00
SHSE.000905,1d,5404.374,5417.802,5350.165,5379.738,6708649728,83215912960.0,5405.091,0,2015-01-14 00:00:00+08:00,2015-01-14 00:00:00+08:00
SHSE.000852,1d,6167.746,6170.906,6114.237,6139.29,5869060864,75375980544.0,6167.117,0,2015-01-14 00:00:00+08:00,2015-01-14 00:00:00+08:00
SHSE.000300,1d,3522.907,3547.242,3471.56,3502.423,19762068736,239916306432.0,3514.04,0,2015-01-14 00:00:00+08:00,2015-01-14 00:00:00+08:00
SZSE.399303,1d,5527.347,5562.195,5527.347,5562.043,6499673856,74096394240.0,5528.087,0,2015-01-15 00:00:00+08:00,2015-01-15 00:00:00+08:00
SHSE.000985,1d,4219.933,4304.687,4211.029,4304.687,39627587328,492341231616.0,4220.656,0,2015-01-15 00:00:00+08:00,2015-01-15 00:00:00+08:00
SHSE.000852,1d,6136.556,6177.052,6136.1,6168.658,5469730560,70026973184.0,6139.29,0,2015-01-15 00:00:00+08:00,2015-01-15 00:00:00+08:00
SHSE.000905,1d,5380.447,5449.255,5380.336,5449.038,6788551424,81580601344.0,5379.738,0,2015-01-15 00:00:00+08:00,2015-01-15 00:00:00+08:00
SHSE.000300,1d,3501.719,3604.121,3482.27,3604.121,24032648192,303205347328.0,3502.423,0,2015-01-15 00:00:00+08:00,2015-01-15 00:00:00+08:00
SZSE.399303,1d,5565.818,5629.894,5565.399,5629.894,7845211904,91464417280.0,5562.043,0,2015-01-16 00:00:00+08:00,2015-01-16 00:00:00+08:00
SHSE.000300,1d,3616.248,3662.158,3601.258,3635.146,28350063104,351848783872.0,3604.121,0,2015-01-16 00:00:00+08:00,2015-01-16 00:00:00+08:00
SHSE.000985,1d,4315.204,4365.769,4308.692,4349.651,47692698624,591233454080.0,4304.687,0,2015-01-16 00:00:00+08:00,2015-01-16 00:00:00+08:00
SHSE.000905,1d,5459.185,5520.785,5454.239,5520.123,8450684416,104671600640.0,5449.038,0,2015-01-16 00:00:00+08:00,2015-01-16 00:00:00+08:00
SHSE.000852,1d,6172.959,6252.143,6169.052,6252.075,6855902208,88875683840.0,6168.658,0,2015-01-16 00:00:00+08:00,2015-01-16 00:00:00+08:00
SHSE.000905,1d,5359.47,5475.66,5222.04,5281.895,10533627136,121918328832.0,5520.123,0,2015-01-19 00:00:00+08:00,2015-01-19 00:00:00+08:00
SHSE.000985,1d,4158.213,4244.645,4064.532,4102.099,58405705728,662536908800.0,4349.651,0,2015-01-19 00:00:00+08:00,2015-01-19 00:00:00+08:00
SZSE.399303,1d,5528.568,5661.009,5436.639,5499.798,10888766976,124989464576.0,5629.894,0,2015-01-19 00:00:00+08:00,2015-01-19 00:00:00+08:00
SHSE.000300,1d,3414.013,3497.252,3330.981,3355.155,33103242240,361438154752.0,3635.146,0,2015-01-19 00:00:00+08:00,2015-01-19 00:00:00+08:00
SHSE.000852,1d,6133.545,6296.612,6033.878,6109.285,9341697536,119568617472.0,6252.075,0,2015-01-19 00:00:00+08:00,2015-01-19 00:00:00+08:00
SZSE.399303,1d,5517.391,5694.865,5517.391,5694.819,9908461056,119856922624.0,5499.798,0,2015-01-20 00:00:00+08:00,2015-01-20 00:00:00+08:00
SHSE.000852,1d,6135.607,6336.711,6135.607,6336.631,8683554816,117445148672.0,6109.285,0,2015-01-20 00:00:00+08:00,2015-01-20 00:00:00+08:00
SHSE.000300,1d,3336.793,3419.204,3325.681,3396.222,29873050368,376562802688.0,3355.155,0,2015-01-20 00:00:00+08:00,2015-01-20 00:00:00+08:00
SHSE.000905,1d,5303.181,5472.736,5303.181,5472.514,9193795328,113837154304.0,5281.895,0,2015-01-20 00:00:00+08:00,2015-01-20 00:00:00+08:00
SHSE.000985,1d,4096.624,4197.626,4096.624,4196.971,52570724096,666592817152.0,4102.099,0,2015-01-20 00:00:00+08:00,2015-01-20 00:00:00+08:00
SHSE.000300,1d,3420.491,3557.794,3409.43,3548.885,33971373824,419547303936.0,3396.222,0,2015-01-21 00:00:00+08:00,2015-01-21 00:00:00+08:00
SHSE.000905,1d,5490.84,5611.982,5490.526,5611.694,11016742912,137794973696.0,5472.514,0,2015-01-21 00:00:00+08:00,2015-01-21 00:00:00+08:00
SHSE.000852,1d,6358.017,6465.832,6357.682,6465.733,10380960512,139532996608.0,6336.631,0,2015-01-21 00:00:00+08:00,2015-01-21 00:00:00+08:00
SZSE.399303,1d,5712.737,5814.102,5712.737,5814.019,12072578048,144780754944.0,5694.819,0,2015-01-21 00:00:00+08:00,2015-01-21 00:00:00+08:00
SHSE.000985,1d,4218.969,4347.107,4215.296,4342.22,61021789696,765908664320.0,4196.971,0,2015-01-21 00:00:00+08:00,2015-01-21 00:00:00+08:00
SHSE.000905,1d,5617.609,5690.43,5610.09,5690.156,10541262080,134778392576.0,5611.694,0,2015-01-22 00:00:00+08:00,2015-01-22 00:00:00+08:00
SHSE.000985,1d,4345.708,4390.163,4327.677,4385.058,53526776320,676299538432.0,4342.22,0,2015-01-22 00:00:00+08:00,2015-01-22 00:00:00+08:00
SZSE.399303,1d,5821.547,5898.483,5815.559,5898.376,11697817088,138671349760.0,5814.019,0,2015-01-22 00:00:00+08:00,2015-01-22 00:00:00+08:00
SHSE.000852,1d,6472.166,6569.902,6466.646,6568.636,10366393600,135752101888.0,6465.733,0,2015-01-22 00:00:00+08:00,2015-01-22 00:00:00+08:00
SHSE.000300,1d,3551.052,3576.756,3520.053,3567.613,27058729728,340016439296.0,3548.885,0,2015-01-22 00:00:00+08:00,2015-01-22 00:00:00+08:00
SHSE.000300,1d,3582.088,3627.806,3548.626,3571.732,27881887488,354114392064.0,3567.613,0,2015-01-23 00:00:00+08:00,2015-01-23 00:00:00+08:00
SHSE.000985,1d,4397.304,4421.363,4347.055,4368.623,53887399936,676054675456.0,4385.058,0,2015-01-23 00:00:00+08:00,2015-01-23 00:00:00+08:00
SZSE.399303,1d,5904.99,5904.99,5830.188,5849.446,11139042560,132219301888.0,5898.376,0,2015-01-23 00:00:00+08:00,2015-01-23 00:00:00+08:00
SHSE.000852,1d,6576.98,6577.377,6481.212,6502.067,10447511040,132046364672.0,6568.636,0,2015-01-23 00:00:00+08:00,2015-01-23 00:00:00+08:00
SHSE.000905,1d,5697.837,5699.726,5611.066,5633.289,9944033792,124087906304.0,5690.156,0,2015-01-23 00:00:00+08:00,2015-01-23 00:00:00+08:00
SHSE.000300,1d,3580.118,3611.617,3559.376,3607.985,22845214720,282327449600.0,3571.732,0,2015-01-26 00:00:00+08:00,2015-01-26 00:00:00+08:00
SHSE.000905,1d,5644.031,5759.367,5636.204,5758.979,10129879296,126015651840.0,5633.289,0,2015-01-26 00:00:00+08:00,2015-01-26 00:00:00+08:00
SZSE.399303,1d,5851.158,5969.146,5851.158,5968.931,10890674432,126153383936.0,5849.446,0,2015-01-26 00:00:00+08:00,2015-01-26 00:00:00+08:00
SHSE.000985,1d,4376.606,4436.849,4370.445,4435.868,49087627776,613945196544.0,4368.623,0,2015-01-26 00:00:00+08:00,2015-01-26 00:00:00+08:00
SHSE.000852,1d,6508.733,6642.719,6508.087,6642.612,9817861376,125562912768.0,6502.067,0,2015-01-26 00:00:00+08:00,2015-01-26 00:00:00+08:00
SHSE.000985,1d,4443.05,4451.141,4350.414,4425.595,56966256896,698668429312.0,4435.868,0,2015-01-27 00:00:00+08:00,2015-01-27 00:00:00+08:00
SHSE.000852,1d,6652.205,6694.818,6582.438,6693.806,10977496576,142896418816.0,6642.612,0,2015-01-27 00:00:00+08:00,2015-01-27 00:00:00+08:00
SHSE.000905,1d,5767.737,5783.99,5670.431,5773.816,11431798784,139606298624.0,5758.979,0,2015-01-27 00:00:00+08:00,2015-01-27 00:00:00+08:00
SHSE.000300,1d,3614.038,3616.258,3510.017,3574.931,28739290112,351543345152.0,3607.985,0,2015-01-27 00:00:00+08:00,2015-01-27 00:00:00+08:00
SZSE.399303,1d,5977.082,6014.163,5918.403,6013.912,12483081984,145352790016.0,5968.931,0,2015-01-27 00:00:00+08:00,2015-01-27 00:00:00+08:00
SHSE.000300,1d,3547.239,3583.312,3512.393,3525.323,21620000512,272731455488.0,3574.931,0,2015-01-28 00:00:00+08:00,2015-01-28 00:00:00+08:00
SHSE.000905,1d,5756.682,5798.571,5722.494,5739.919,10238641408,123833495552.0,5773.816,0,2015-01-28 00:00:00+08:00,2015-01-28 00:00:00+08:00
SHSE.000985,1d,4402.647,4437.592,4370.17,4383.216,46217631232,580572958720.0,4425.595,0,2015-01-28 00:00:00+08:00,2015-01-28 00:00:00+08:00
SHSE.000852,1d,6680.081,6725.665,6649.187,6666.264,9399426816,125692219392.0,6693.806,0,2015-01-28 00:00:00+08:00,2015-01-28 00:00:00+08:00
SZSE.399303,1d,6003.169,6044.322,5979.913,5999.218,10821638400,130130272256.0,6013.912,0,2015-01-28 00:00:00+08:00,2015-01-28 00:00:00+08:00
SHSE.000905,1d,5692.387,5739.486,5670.505,5701.205,8453858048,102904619008.0,5739.919,0,2015-01-29 00:00:00+08:00,2015-01-29 00:00:00+08:00
SZSE.399303,1d,5964.205,5996.033,5940.329,5971.259,9837704448,111624929280.0,5999.218,0,2015-01-29 00:00:00+08:00,2015-01-29 00:00:00+08:00
SHSE.000985,1d,4335.368,4368.127,4315.314,4342.749,42449700096,504235417600.0,4383.216,0,2015-01-29 00:00:00+08:00,2015-01-29 00:00:00+08:00
SHSE.000300,1d,3474.915,3505.582,3453.901,3481.798,21117982464,247304105984.0,3525.323,0,2015-01-29 00:00:00+08:00,2015-01-29 00:00:00+08:00
SHSE.000852,1d,6620.23,6661.728,6594.445,6625.005,7668146176,98415710208.0,6666.264,0,2015-01-29 00:00:00+08:00,2015-01-29 00:00:00+08:00
SHSE.000905,1d,5708.284,5735.932,5631.565,5632.728,8059327232,100020596736.0,5701.205,0,2015-01-30 00:00:00+08:00,2015-01-30 00:00:00+08:00
SHSE.000852,1d,6629.278,6655.605,6546.138,6546.597,8217629696,102158987264.0,6625.005,0,2015-01-30 00:00:00+08:00,2015-01-30 00:00:00+08:00
SHSE.000985,1d,4354.427,4372.579,4287.778,4287.844,40660853760,485609746432.0,4342.749,0,2015-01-30 00:00:00+08:00,2015-01-30 00:00:00+08:00
SZSE.399303,1d,5973.431,5995.983,5909.834,5910.506,10129656832,111950430208.0,5971.259,0,2015-01-30 00:00:00+08:00,2015-01-30 00:00:00+08:00
SHSE.000300,1d,3496.885,3514.217,3431.936,3434.39,19923963648,237109186560.0,3481.798,0,2015-01-30 00:00:00+08:00,2015-01-30 00:00:00+08:00
SHSE.000905,1d,5568.435,5652.667,5539.523,5609.389,7187186432,87828910080.0,5632.728,0,2015-02-02 00:00:00+08:00,2015-02-02 00:00:00+08:00
SHSE.000985,1d,4218.589,4274.214,4203.896,4227.981,37727860736,441701019648.0,4287.844,0,2015-02-02 00:00:00+08:00,2015-02-02 00:00:00+08:00
SHSE.000852,1d,6485.155,6567.402,6449.567,6535.903,6826962432,87187402752.0,6546.597,0,2015-02-02 00:00:00+08:00,2015-02-02 00:00:00+08:00
SZSE.399303,1d,5857.465,5919.8,5825.788,5895.83,8473971968,96799268864.0,5910.506,0,2015-02-02 00:00:00+08:00,2015-02-02 00:00:00+08:00
SHSE.000300,1d,3360.193,3407.256,3347.085,3353.96,196268818,222720671744.0,3434.39,0,2015-02-02 00:00:00+08:00,2015-02-02 00:00:00+08:00
SHSE.000300,1d,3388.602,3441.709,3360.717,3437.445,19508057600,238644912128.0,3353.96,0,2015-02-03 00:00:00+08:00,2015-02-03 00:00:00+08:00
SHSE.000852,1d,6547.753,6661.892,6547.621,6654.549,7622086144,105804996608.0,6535.903,0,2015-02-03 00:00:00+08:00,2015-02-03 00:00:00+08:00
SHSE.000905,1d,5627.399,5708.281,5627.399,5707.476,7543255808,98565931008.0,5609.389,0,2015-02-03 00:00:00+08:00,2015-02-03 00:00:00+08:00
SZSE.399303,1d,5904.026,5991.311,5904.026,5988.298,9010093056,110250545152.0,5895.83,0,2015-02-03 00:00:00+08:00,2015-02-03 00:00:00+08:00
SHSE.000985,1d,4255.151,4318.583,4244.735,4317.458,38800884992,492069801984.0,4227.981,0,2015-02-03 00:00:00+08:00,2015-02-03 00:00:00+08:00
SHSE.000905,1d,5720.975,5734.328,5680.833,5683.519,8092671488,104846864384.0,5707.476,0,2015-02-04 00:00:00+08:00,2015-02-04 00:00:00+08:00
SZSE.399303,1d,5994.779,6011.938,5972.574,5978.523,9220795136,112607260672.0,5988.298,0,2015-02-04 00:00:00+08:00,2015-02-04 00:00:00+08:00
SHSE.000852,1d,6665.879,6692.315,6645.191,6653.338,7943750400,109847875584.0,6654.549,0,2015-02-04 00:00:00+08:00,2015-02-04 00:00:00+08:00
SHSE.000300,1d,3446.144,3476.817,3399.565,3401.768,19230914816,240496652288.0,3437.445,0,2015-02-04 00:00:00+08:00,2015-02-04 00:00:00+08:00
SHSE.000985,1d,4326.768,4354.006,4288.922,4290.962,39905250304,508873842688.0,4317.458,0,2015-02-04 00:00:00+08:00,2015-02-04 00:00:00+08:00
SZSE.399303,1d,6009.78,6033.432,5963.59,5966.572,10022127104,125980532736.0,5978.523,0,2015-02-05 00:00:00+08:00,2015-02-05 00:00:00+08:00
SHSE.000300,1d,3487.951,3487.951,3366.862,3366.946,25090728704,305208922112.0,3401.768,0,2015-02-05 00:00:00+08:00,2015-02-05 00:00:00+08:00
SHSE.000905,1d,5741.193,5745.136,5654.217,5654.217,8832435456,114976817152.0,5683.519,0,2015-02-05 00:00:00+08:00,2015-02-05 00:00:00+08:00
SHSE.000985,1d,4362.555,4363.659,4261.616,4261.616,47565315584,604736716800.0,4290.962,0,2015-02-05 00:00:00+08:00,2015-02-05 00:00:00+08:00
SHSE.000852,1d,6685.76,6729.51,6649.217,6654.082,9040683520,126547746816.0,6653.338,0,2015-02-05 00:00:00+08:00,2015-02-05 00:00:00+08:00
SHSE.000300,1d,3352.33,3374.051,3285.935,3312.42,19380327424,218282541056.0,3366.946,0,2015-02-06 00:00:00+08:00,2015-02-06 00:00:00+08:00
SHSE.000905,1d,5640.025,5657.662,5510.763,5534.785,7627760896,95597146112.0,5654.217,0,2015-02-06 00:00:00+08:00,2015-02-06 00:00:00+08:00
SHSE.000852,1d,6637.537,6658.952,6503.594,6526.949,7927086080,106945564672.0,6654.082,0,2015-02-06 00:00:00+08:00,2015-02-06 00:00:00+08:00
SZSE.399303,1d,5951.804,5963.424,5838.548,5858.024,8761315584,106793947136.0,5966.572,0,2015-02-06 00:00:00+08:00,2015-02-06 00:00:00+08:00
SHSE.000985,1d,4246.732,4259.057,4160.421,4184.678,38874073344,467719639040.0,4261.616,0,2015-02-06 00:00:00+08:00,2015-02-06 00:00:00+08:00
SZSE.399303,1d,5843.45,5868.714,5807.76,5820.359,6782372096,85025267712.0,5858.024,0,2015-02-09 00:00:00+08:00,2015-02-09 00:00:00+08:00
SHSE.000852,1d,6508.376,6541.719,6458.177,6474.817,5760237056,81516380160.0,6526.949,0,2015-02-09 00:00:00+08:00,2015-02-09 00:00:00+08:00
SHSE.000985,1d,4175.8,4220.654,4168.543,4192.663,31972242944,410226688000.0,4184.678,0,2015-02-09 00:00:00+08:00,2015-02-09 00:00:00+08:00
SHSE.000905,1d,5526.144,5551.898,5492.546,5504.974,5587343872,71258537984.0,5534.785,0,2015-02-09 00:00:00+08:00,2015-02-09 00:00:00+08:00
SHSE.000300,1d,3305.734,3376.526,3298.597,3345.921,17177385984,216072982528.0,3312.42,0,2015-02-09 00:00:00+08:00,2015-02-09 00:00:00+08:00
SHSE.000300,1d,3345.077,3407.18,3339.548,3406.943,15978288128,196608901120.0,3345.921,0,2015-02-10 00:00:00+08:00,2015-02-10 00:00:00+08:00
SZSE.399303,1d,5814.068,5877.865,5809.21,5877.638,5948144384,73311232000.0,5820.359,0,2015-02-10 00:00:00+08:00,2015-02-10 00:00:00+08:00
SHSE.000852,1d,6468.519,6556.067,6458.43,6555.818,5110833664,70776930304.0,6474.817,0,2015-02-10 00:00:00+08:00,2015-02-10 00:00:00+08:00
SHSE.000985,1d,4190.521,4258.277,4186.52,4257.965,29451526912,374550945792.0,4192.663,0,2015-02-10 00:00:00+08:00,2015-02-10 00:00:00+08:00
SHSE.000905,1d,5502.725,5581.341,5500.535,5580.704,5497377024,72864169984.0,5504.974,0,2015-02-10 00:00:00+08:00,2015-02-10 00:00:00+08:00
SZSE.399303,1d,5883.529,5954.285,5883.529,5954.107,6657675008,86468784128.0,5877.638,0,2015-02-11 00:00:00+08:00,2015-02-11 00:00:00+08:00
SHSE.000985,1d,4266.479,4307.676,4265.13,4300.678,29463479552,389438083072.0,4257.965,0,2015-02-11 00:00:00+08:00,2015-02-11 00:00:00+08:00
SHSE.000905,1d,5587.639,5642.297,5587.44,5641.786,5805956608,78478438400.0,5580.704,0,2015-02-11 00:00:00+08:00,2015-02-11 00:00:00+08:00
SHSE.000852,1d,6563.873,6645.978,6563.734,6645.51,6097063168,89656836096.0,6555.818,0,2015-02-11 00:00:00+08:00,2015-02-11 00:00:00+08:00
SHSE.000300,1d,3415.977,3445.655,3412.136,3434.124,14487928064,182137856000.0,3406.943,0,2015-02-11 00:00:00+08:00,2015-02-11 00:00:00+08:00
SHSE.000852,1d,6652.564,6707.653,6652.473,6703.815,6754187264,98892333056.0,6645.51,0,2015-02-12 00:00:00+08:00,2015-02-12 00:00:00+08:00
SHSE.000300,1d,3435.361,3453.582,3405.627,3442.874,15600203520,186447970304.0,3434.124,0,2015-02-12 00:00:00+08:00,2015-02-12 00:00:00+08:00
SHSE.000905,1d,5647.546,5689.743,5640.858,5681.341,6269177344,86260854784.0,5641.786,0,2015-02-12 00:00:00+08:00,2015-02-12 00:00:00+08:00
SHSE.000985,1d,4303.293,4331.153,4285.809,4323.557,32101101056,414848659456.0,4300.678,0,2015-02-12 00:00:00+08:00,2015-02-12 00:00:00+08:00
SZSE.399303,1d,5957.574,6011.299,5957.574,6011.185,7406280704,96569372672.0,5954.107,0,2015-02-12 00:00:00+08:00,2015-02-12 00:00:00+08:00
SHSE.000985,1d,4343.351,4405.299,4343.351,4376.232,41973839872,533927469056.0,4323.557,0,2015-02-13 00:00:00+08:00,2015-02-13 00:00:00+08:00
SHSE.000300,1d,3458.827,3509.505,3452.079,3469.828,20089358592,240598155264.0,3442.874,0,2015-02-13 00:00:00+08:00,2015-02-13 00:00:00+08:00
SZSE.399303,1d,6034.769,6121.01,6034.769,6113.617,9726671104,124666458112.0,6011.185,0,2015-02-13 00:00:00+08:00,2015-02-13 00:00:00+08:00
SHSE.000852,1d,6732.302,6824.594,6731.719,6815.848,8705156864,125125652480.0,6703.815,0,2015-02-13 00:00:00+08:00,2015-02-13 00:00:00+08:00
SHSE.000905,1d,5709.156,5789.382,5709.156,5769.272,8230636800,110777389056.0,5681.341,0,2015-02-13 00:00:00+08:00,2015-02-13 00:00:00+08:00
SHSE.000300,1d,3473.289,3504.475,3466.607,3499.483,16294639360,211243073536.0,3469.828,0,2015-02-16 00:00:00+08:00,2015-02-16 00:00:00+08:00
SHSE.000905,1d,5786.153,5870.082,5786.038,5869.713,8230557440,113009192960.0,5769.272,0,2015-02-16 00:00:00+08:00,2015-02-16 00:00:00+08:00
SHSE.000985,1d,4384.127,4437.575,4383.464,4436.61,38314030080,517079920640.0,4376.232,0,2015-02-16 00:00:00+08:00,2015-02-16 00:00:00+08:00
SZSE.399303,1d,6124.672,6234.128,6124.672,6233.995,9897336064,128261431296.0,6113.617,0,2015-02-16 00:00:00+08:00,2015-02-16 00:00:00+08:00
SHSE.000852,1d,6831.259,6965.463,6831.085,6965.301,8751565312,130187603968.0,6815.848,0,2015-02-16 00:00:00+08:00,2015-02-16 00:00:00+08:00
SHSE.000985,1d,4451.68,4476.742,4451.084,4468.303,37042373632,489184079872.0,4436.61,0,2015-02-17 00:00:00+08:00,2015-02-17 00:00:00+08:00
SHSE.000300,1d,3511.544,3536.82,3511.093,3522.322,16414100480,207546294272.0,3499.483,0,2015-02-17 00:00:00+08:00,2015-02-17 00:00:00+08:00
SHSE.000852,1d,6987.392,7020.201,6948.218,7020.053,8290924800,120361648128.0,6965.301,0,2015-02-17 00:00:00+08:00,2015-02-17 00:00:00+08:00
SHSE.000905,1d,5888.871,5914.285,5877.948,5911.098,8093887232,107302051840.0,5869.713,0,2015-02-17 00:00:00+08:00,2015-02-17 00:00:00+08:00
SZSE.399303,1d,6248.805,6276.173,6217.04,6276.173,8936252672,115731062784.0,6233.995,0,2015-02-17 00:00:00+08:00,2015-02-17 00:00:00+08:00
SHSE.000300,1d,3529.55,3529.55,3463.955,3478.729,16642340608,206894063616.0,3522.322,0,2015-02-25 00:00:00+08:00,2015-02-25 00:00:00+08:00
SZSE.399303,1d,6288.827,6307.421,6251.744,6268.037,9083460864,116518223872.0,6276.173,0,2015-02-25 00:00:00+08:00,2015-02-25 00:00:00+08:00
SHSE.000905,1d,5926.234,5952.709,5887.366,5906.538,8355061504,109965828096.0,5911.098,0,2015-02-25 00:00:00+08:00,2015-02-25 00:00:00+08:00
SHSE.000852,1d,7037.96,7060.066,6984.165,7004.665,8444718848,121332744192.0,7020.053,0,2015-02-25 00:00:00+08:00,2015-02-25 00:00:00+08:00
SHSE.000985,1d,4478.624,4478.624,4421.305,4436.94,37929126144,495517872128.0,4468.303,0,2015-02-25 00:00:00+08:00,2015-02-25 00:00:00+08:00
SZSE.399303,1d,6265.873,6309.918,6251.667,6309.848,9798449920,121079877632.0,6268.037,0,2015-02-26 00:00:00+08:00,2015-02-26 00:00:00+08:00
SHSE.000852,1d,7001.178,7045.527,6967.939,7045.268,9036486912,125678391296.0,7004.665,0,2015-02-26 00:00:00+08:00,2015-02-26 00:00:00+08:00
SHSE.000985,1d,4432.061,4514.122,4422.449,4512.461,45931823104,573854724096.0,4436.94,0,2015-02-26 00:00:00+08:00,2015-02-26 00:00:00+08:00
SHSE.000905,1d,5903.262,5970.06,5897.715,5969.557,9092074496,113711185920.0,5906.538,0,2015-02-26 00:00:00+08:00,2015-02-26 00:00:00+08:00
SHSE.000300,1d,3473.713,3569.33,3456.871,3566.295,23100321792,276964761600.0,3478.729,0,2015-02-26 00:00:00+08:00,2015-02-26 00:00:00+08:00
SZSE.399303,1d,6307.725,6386.8,6303.678,6386.64,11170627840,138600226816.0,6309.848,0,2015-02-27 00:00:00+08:00,2015-02-27 00:00:00+08:00
SHSE.000300,1d,3565.233,3594.813,3560.455,3572.843,22148345600,262717358080.0,3566.295,0,2015-02-27 00:00:00+08:00,2015-02-27 00:00:00+08:00
SHSE.000905,1d,5974.359,6025.115,5970.681,6018.463,9656068096,125337251840.0,5969.557,0,2015-02-27 00:00:00+08:00,2015-02-27 00:00:00+08:00
SHSE.000985,1d,4512.463,4549.662,4509.316,4540.135,47291403264,597660123136.0,4512.461,0,2015-02-27 00:00:00+08:00,2015-02-27 00:00:00+08:00
SHSE.000852,1d,7045.792,7142.26,7042.144,7141.888,10004133888,140801277952.0,7045.268,0,2015-02-27 00:00:00+08:00,2015-02-27 00:00:00+08:00
SHSE.000905,1d,6064.821,6139.792,6039.254,6139.792,12723533056,168615018496.0,6018.463,0,2015-03-02 00:00:00+08:00,2015-03-02 00:00:00+08:00
SHSE.000985,1d,4574.928,4608.109,4547.203,4607.945,57814547200,765180198912.0,4540.135,0,2015-03-02 00:00:00+08:00,2015-03-02 00:00:00+08:00
SHSE.000300,1d,3603.452,3608.691,3566.527,3601.265,24895480576,317913804800.0,3572.843,0,2015-03-02 00:00:00+08:00,2015-03-02 00:00:00+08:00
SHSE.000852,1d,7187.527,7317.873,7172.745,7317.677,13074560512,190683607040.0,7141.888,0,2015-03-02 00:00:00+08:00,2015-03-02 00:00:00+08:00
SZSE.399303,1d,6419.287,6528.426,6406.64,6528.231,14581257728,186352410624.0,6386.64,0,2015-03-02 00:00:00+08:00,2015-03-02 00:00:00+08:00
SHSE.000905,1d,6124.276,6199.497,6099.131,6118.656,14695326208,191869231104.0,6139.792,0,2015-03-03 00:00:00+08:00,2015-03-03 00:00:00+08:00
SHSE.000985,1d,4589.022,4598.501,4534.208,4537.468,62328252928,810131177472.0,4607.945,0,2015-03-03 00:00:00+08:00,2015-03-03 00:00:00+08:00
SHSE.000300,1d,3579.315,3579.315,3504.201,3507.9,26359502080,329456214016.0,3601.265,0,2015-03-03 00:00:00+08:00,2015-03-03 00:00:00+08:00
SZSE.399303,1d,6516.928,6585.066,6489.551,6510.076,15035919872,191676940288.0,6528.231,0,2015-03-03 00:00:00+08:00,2015-03-03 00:00:00+08:00
SHSE.000852,1d,7306.437,7386.821,7272.462,7282.108,14115727872,199684837376.0,7317.677,0,2015-03-03 00:00:00+08:00,2015-03-03 00:00:00+08:00
SHSE.000985,1d,4540.6,4590.232,4536.881,4589.902,50175173888,661423501312.0,4537.468,0,2015-03-04 00:00:00+08:00,2015-03-04 00:00:00+08:00
SHSE.000300,1d,3514.667,3540.912,3497.172,3530.822,20174469888,252015603712.0,3507.9,0,2015-03-04 00:00:00+08:00,2015-03-04 00:00:00+08:00
